,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
20598,Oceania (total),,Oceania,40958320,deaths,148.0,2020-36,6.39674674156557,800.0,"Epidemic intelligence, national weekly data"
20599,Oceania (total),,Oceania,40958320,deaths,71.0,2020-37,5.34689899390405,871.0,"Epidemic intelligence, national weekly data"
20600,Oceania (total),,Oceania,40958320,deaths,50.0,2020-38,2.95422273179173,921.0,"Epidemic intelligence, national weekly data"
20601,Oceania (total),,Oceania,40958320,deaths,34.0,2020-39,2.05086536752484,955.0,"Epidemic intelligence, national weekly data"
20602,Oceania (total),,Oceania,40958320,deaths,35.0,2020-40,1.68463940903826,990.0,"Epidemic intelligence, national weekly data"
20603,Oceania (total),,Oceania,40958320,deaths,14.0,2020-41,1.19633813105616,1004.0,"Epidemic intelligence, national weekly data"
20604,Oceania (total),,Oceania,41656444,deaths,16.0,2020-42,0.720176691030084,1020.0,"Epidemic intelligence, national weekly data"
20605,Oceania (total),,Oceania,41656444,deaths,13.0,2020-43,0.696170801329081,1033.0,"Epidemic intelligence, national weekly data"
20606,Oceania (total),,Oceania,41715638,deaths,18.0,2020-44,0.743126594396087,1051.0,"Epidemic intelligence, national weekly data"
20607,Oceania (total),,Oceania,41715638,deaths,20.0,2020-45,0.910929373775849,1071.0,"Epidemic intelligence, national weekly data"
20608,Oceania (total),,Oceania,42022788,deaths,23.0,2020-46,1.02325433524306,1094.0,"Epidemic intelligence, national weekly data"
20609,Oceania (total),,Oceania,42022788,deaths,18.0,2020-47,0.975661110348033,1112.0,"Epidemic intelligence, national weekly data"
20610,Oceania (total),,Oceania,42022788,deaths,16.0,2020-48,0.809084823215442,1128.0,"Epidemic intelligence, national weekly data"
20611,Oceania (total),,Oceania,42022788,deaths,8.0,2020-49,0.571118698740312,1136.0,"Epidemic intelligence, national weekly data"
20612,Oceania (total),,Oceania,42022788,deaths,23.0,2020-50,0.737694985872903,1159.0,"Epidemic intelligence, national weekly data"
20613,Oceania (total),,Oceania,42022788,deaths,10.0,2020-51,0.785288210767929,1169.0,"Epidemic intelligence, national weekly data"
20614,Oceania (total),,Oceania,42022788,deaths,6.0,2020-52,0.380745799160208,1175.0,"Epidemic intelligence, national weekly data"
20615,Oceania (total),,Oceania,42022788,deaths,9.0,2020-53,0.356949186712695,1184.0,"Epidemic intelligence, national weekly data"
20616,Oceania (total),,Oceania,42137809,deaths,9.0,2021-01,0.427169813219287,1193.0,"Epidemic intelligence, national weekly data"
20617,Oceania (total),,Oceania,42137809,deaths,8.0,2021-02,0.403438156929327,1201.0,"Epidemic intelligence, national weekly data"
20618,Oceania (total),,Oceania,42137809,deaths,1.0,2021-03,0.213584906609644,1202.0,"Epidemic intelligence, national weekly data"
20619,Oceania (total),,Oceania,42137809,deaths,5.0,2021-04,0.142389937739762,1207.0,"Epidemic intelligence, national weekly data"
20620,Oceania (total),,Oceania,42137809,deaths,3.0,2021-05,0.189853250319683,1210.0,"Epidemic intelligence, national weekly data"
20621,Oceania (total),,Oceania,42137809,deaths,3.0,2021-06,0.142389937739762,1213.0,"Epidemic intelligence, national weekly data"
20622,Oceania (total),,Oceania,42137809,deaths,3.0,2021-07,0.142389937739762,1216.0,"Epidemic intelligence, national weekly data"
20623,Oceania (total),,Oceania,42137809,deaths,5.0,2021-08,0.189853250319683,1221.0,"Epidemic intelligence, national weekly data"
20624,Oceania (total),,Oceania,42137809,deaths,7.0,2021-09,0.284779875479525,1228.0,"Epidemic intelligence, national weekly data"
20625,Oceania (total),,Oceania,42137809,deaths,6.0,2021-10,0.308511531769485,1234.0,"Epidemic intelligence, national weekly data"
20626,Oceania (total),,Oceania,42137809,deaths,17.0,2021-11,0.545828094669089,1251.0,"Epidemic intelligence, national weekly data"
20627,Oceania (total),,Oceania,42137809,deaths,12.0,2021-12,0.688218032408852,1263.0,"Epidemic intelligence, national weekly data"
20628,Oceania (total),,Oceania,42137809,deaths,18.0,2021-13,0.711949688698812,1281.0,"Epidemic intelligence, national weekly data"
20629,Oceania (total),,Oceania,42137809,deaths,9.0,2021-14,0.640754719828931,1290.0,"Epidemic intelligence, national weekly data"
20630,Oceania (total),,Oceania,42137809,deaths,22.0,2021-15,0.735681344988773,1312.0,"Epidemic intelligence, national weekly data"
20631,Oceania (total),,Oceania,42137809,deaths,12.0,2021-16,0.806876313858654,1324.0,"Epidemic intelligence, national weekly data"
20632,Oceania (total),,Oceania,42137809,deaths,16.0,2021-17,0.664486376118891,1340.0,"Epidemic intelligence, national weekly data"
20633,Oceania (total),,Oceania,42137809,deaths,9.0,2021-18,0.59329140724901,1349.0,"Epidemic intelligence, national weekly data"
20634,Oceania (total),,Oceania,42137809,deaths,16.0,2021-19,0.59329140724901,1365.0,"Epidemic intelligence, national weekly data"
20635,Oceania (total),,Oceania,42137809,deaths,18.0,2021-20,0.806876313858654,1383.0,"Epidemic intelligence, national weekly data"
20636,Oceania (total),,Oceania,42137809,deaths,9.0,2021-21,0.640754719828931,1392.0,"Epidemic intelligence, national weekly data"
20637,Oceania (total),,Oceania,42137809,deaths,2.0,2021-22,0.261048219189564,1394.0,"Epidemic intelligence, national weekly data"
